property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
is used by soldiers,a bayonet,'',Is a bayonet used by soldiers?,Yes,random,4,-4.090856075286865,-8.935173988342285,-4.708463443177087,-8.317566620452062,0.6176073678902219,Yes,True
is used by the navy,a canoe,'',Is a canoe used by the navy?,Yes,random,4,-8.098560333251953,-9.103147506713867,-8.716167701142176,-8.485540138823644,0.6176073678902219,No,False
is used by the navy,a bee,'',Is a bee used by the navy?,No,random,4,-4.8065714836120605,-5.214542388916016,-5.424178851502282,-4.596935021025794,0.6176073678902219,No,True
is used by writers,a typewriter,'',Is a typewriter used by writers?,Yes,random,4,-5.119429588317871,-7.8690714836120605,-5.737036956208093,-7.251464115721839,0.6176073678902219,Yes,True
is used for boiling,a foot,'',Is a foot used for boiling?,No,random,4,-6.233610153198242,-6.029876708984375,-6.851217521088464,-5.412269341094153,0.6176073678902219,No,True
is used for breathing,a nose,'',Is a nose used for breathing?,Yes,random,4,-3.4979472160339355,-7.778696060180664,-4.115554583924157,-7.161088692290442,0.6176073678902219,Yes,True
is used for cigarettes,an ashtray,'',Is an ashtray used for cigarettes?,Yes,random,4,-4.82383394241333,-8.545440673828125,-5.441441310303552,-7.927833305937903,0.6176073678902219,Yes,True
is used for digging,a hoe,'',Is a hoe used for digging?,Yes,random,4,-6.934695243835449,-7.404964923858643,-7.552302611725671,-6.787357555968421,0.6176073678902219,No,False
is used for eating,an arm,'',Is an arm used for eating?,Yes,random,4,-4.869429588317871,-7.272363185882568,-5.487036956208093,-6.6547558179923465,0.6176073678902219,Yes,True
is used for eating,an organ,'',Is an organ used for eating?,No,random,4,-3.961822271347046,-5.709292888641357,-4.579429639237268,-5.091685520751136,0.6176073678902219,Yes,False
is used for farming,a buttercup,'',Is a buttercup used for farming?,No,random,4,-6.217376708984375,-4.885858535766602,-6.834984076874597,-4.26825116787638,0.6176073678902219,No,True
is used for fighting,a tongue,'',Is a tongue used for fighting?,No,random,4,-4.7751336097717285,-2.0747950077056885,-5.39274097766195,-1.4571876398154666,0.6176073678902219,No,True
is used for grooming hair,a mirror,'',Is a mirror used for grooming hair?,Yes,random,4,-6.8729472160339355,-7.4363298416137695,-7.490554583924157,-6.818722473723548,0.6176073678902219,No,False
is used for grooming hair,a cup,'',Is a cup used for grooming hair?,No,random,4,-6.841350555419922,-6.904964923858643,-7.458957923310144,-6.287357555968421,0.6176073678902219,No,True
is used for heating food,a wren,'',Is a wren used for heating food?,No,random,4,-5.6822662353515625,-4.904260158538818,-6.299873603241784,-4.2866527906485965,0.6176073678902219,No,True
is used for hiding,a submarine,'',Is a submarine used for hiding?,Yes,random,4,-6.988216876983643,-9.165647506713867,-7.605824244873864,-8.548040138823644,0.6176073678902219,Yes,True
is used for hygiene,gloves,'',Is gloves used for hygiene?,Yes,random,4,-4.757668972015381,-9.04858684539795,-5.375276339905603,-8.430979477507726,0.6176073678902219,Yes,True
is used for levelling,a scallop,'',Is a scallop used for levelling?,No,random,4,-7.100273609161377,-10.615832328796387,-7.717880977051599,-9.998224960906164,0.6176073678902219,Yes,False
is used for lounging,a stool,'',Is a stool used for lounging?,No,random,4,-6.588676929473877,-6.4973649978637695,-7.206284297364099,-5.879757629973548,0.6176073678902219,No,True
is used for making cake,a whisk,'',Is a whisk used for making cake?,Yes,random,4,-6.944775581359863,-6.741385459899902,-7.562382949250085,-6.1237780920096805,0.6176073678902219,No,False
is used for plucking,a tweezer,'',Is a tweezer used for plucking?,Yes,random,4,-5.255748748779297,-6.78452730178833,-5.873356116669519,-6.166919933898108,0.6176073678902219,Yes,True
is used for plucking,a belt,'',Is a belt used for plucking?,No,random,4,-5.23824405670166,-4.651483535766602,-5.855851424591882,-4.03387616787638,0.6176073678902219,No,True
is used for pointing,a thumb,'',Is a thumb used for pointing?,Yes,random,4,-5.458040237426758,-8.867393493652344,-6.07564760531698,-8.249786125762121,0.6176073678902219,Yes,True
is used for pointing,a stool,'',Is a stool used for pointing?,No,random,4,-5.371554374694824,-5.049990653991699,-5.989161742585046,-4.432383286101477,0.6176073678902219,No,True
is used for safety,a helmet,'',Is a helmet used for safety?,Yes,random,4,-4.307582378387451,-9.496399879455566,-4.925189746277673,-8.878792511565344,0.6176073678902219,Yes,True
is used for shopping,a sparrow,'',Is a sparrow used for shopping?,No,random,4,-6.235836505889893,-3.5402634143829346,-6.853443873780114,-2.9226560464927127,0.6176073678902219,No,True
is used for standing,a leg,'',Is a leg used for standing?,Yes,random,4,-5.6068501472473145,-7.877401828765869,-6.224457515137536,-7.259794460875647,0.6176073678902219,Yes,True
is used for toasting,a toaster,'',Is a toaster used for toasting?,Yes,random,4,-4.748297691345215,-8.936174392700195,-5.365905059235437,-8.318567024809973,0.6176073678902219,Yes,True
is used for toasting,a ladle,'',Is a ladle used for toasting?,No,random,4,-6.954290390014648,-4.2600626945495605,-7.57189775790487,-3.6424553266593387,0.6176073678902219,No,True
is used for touching and feeling,lemon,'',Is lemon used for touching and feeling?,No,random,4,-5.455845832824707,-4.854458332061768,-6.073453200714929,-4.236850964171546,0.6176073678902219,No,True
is used for typing,a typewriter,'',Is a typewriter used for typing?,Yes,random,4,-6.089796543121338,-10.121617317199707,-6.70740391101156,-9.504009949309484,0.6176073678902219,Yes,True
is used for watering,a tarantula,'',Is a tarantula used for watering?,No,random,4,-6.921465873718262,-5.826153755187988,-7.539073241608484,-5.208546387297766,0.6176073678902219,No,True
is used for watersports,a speedboat,'',Is a speedboat used for watersports?,Yes,random,4,-5.8113298416137695,-10.936400413513184,-6.428937209503991,-10.31879304562296,0.6176073678902219,Yes,True
is used for writing,a desk,'',Is a desk used for writing?,Yes,random,4,-5.590669631958008,-9.934514999389648,-6.20827699984823,-9.316907631499426,0.6176073678902219,Yes,True
is used in Spanish dancing,a robe,'',Is a robe used in spanish dancing?,No,random,4,-5.5405120849609375,-6.552046775817871,-6.158119452851159,-5.934439407927649,0.6176073678902219,No,True
is used in agriculture,a tractor,'',Is a tractor used in agriculture?,Yes,random,4,-5.779793739318848,-11.748967170715332,-6.3974011072090695,-11.13135980282511,0.6176073678902219,Yes,True
is used in baroque music,a french horn,'',Is a french horn used in baroque music?,Yes,random,4,-7.4633941650390625,-7.191626071929932,-8.081001532929285,-6.57401870403971,0.6176073678902219,No,False
is used in cakes,a cello,'',Is a cello used in cakes?,No,random,4,-6.69883394241333,-3.5859034061431885,-7.316441310303552,-2.9682960382529666,0.6176073678902219,No,True
is used in church,an organ,'',Is an organ used in church?,Yes,random,4,-4.17418909072876,-6.490243911743164,-4.791796458618982,-5.872636543852942,0.6176073678902219,Yes,True
is used in combat,a daffodil,'',Is a daffodil used in combat?,No,random,4,-5.643345832824707,-3.8535380363464355,-6.260953200714929,-3.2359306684562137,0.6176073678902219,No,True
is used in fall,a buffalo,'',Is a buffalo used in fall?,No,random,4,-6.7154717445373535,-6.060997486114502,-7.333079112427575,-5.44339011822428,0.6176073678902219,No,True
is used in fish and chips,a cod,'',Is a cod used in fish and chips?,Yes,random,4,-5.083685874938965,-4.120082378387451,-5.701293242829187,-3.5024750104972293,0.6176073678902219,No,False
is used in fishing,a harpoon,'',Is a harpoon used in fishing?,Yes,random,4,-4.841196060180664,-9.248674392700195,-5.458803428070886,-8.631067024809973,0.6176073678902219,Yes,True
is used in folk music,rice,'',Is rice used in folk music?,No,random,4,-6.13633394241333,-4.455845832824707,-6.753941310303552,-3.838238464934485,0.6176073678902219,No,True
is used in hospital,a scalpel,'',Is a scalpel used in hospital?,Yes,random,4,-6.894123077392578,-11.867393493652344,-7.5117304452828,-11.249786125762121,0.6176073678902219,Yes,True
is used in hospital,a pig,'',Is a pig used in hospital?,No,random,4,-5.644853591918945,-7.059117794036865,-6.262460959809167,-6.441510426146643,0.6176073678902219,Yes,False
is used in hot air balloons,a gong,'',Is a gong used in hot air balloons?,No,random,4,-4.99537992477417,-5.558899879455566,-5.612987292664392,-4.9412925115653445,0.6176073678902219,No,True
is used in jazz music,a drum,'',Is a drum used in jazz music?,Yes,random,4,-4.859930038452148,-9.67574405670166,-5.47753740634237,-9.058136688811437,0.6176073678902219,Yes,True
is used in lab experiments,a monkey,'',Is a monkey used in lab experiments?,Yes,random,4,-5.263653755187988,-7.737490653991699,-5.88126112307821,-7.119883286101477,0.6176073678902219,Yes,True
is used in laundromats,a washing machine,'',Is a washing machine used in laundromats?,Yes,random,4,-6.145540237426758,-9.994429588317871,-6.76314760531698,-9.376822220427648,0.6176073678902219,Yes,True
is used in laundromats,a stool,'',Is a stool used in laundromats?,No,random,4,-6.463003158569336,-5.872524261474609,-7.080610526459558,-5.2549168935843875,0.6176073678902219,No,True
is used in locks,a bolt,'',Is a bolt used in locks?,Yes,random,4,-5.184322357177734,-7.966350555419922,-5.801929725067956,-7.3487431875297,0.6176073678902219,Yes,True
is used in plays,a puppet,'',Is a puppet used in plays?,Yes,random,4,-5.816626071929932,-8.7999906539917,-6.4342334398201535,-8.182383286101476,0.6176073678902219,Yes,True
is used in plays,an eggplant,'',Is an eggplant used in plays?,No,random,4,-5.809054374694824,-5.11324405670166,-6.426661742585046,-4.495636688811438,0.6176073678902219,No,True
is used in seas,a dinghy,'',Is a dinghy used in seas?,Yes,random,4,-7.336822032928467,-7.029260158538818,-7.954429400818689,-6.4116527906485965,0.6176073678902219,No,False
is used in snow,a sledge,'',Is a sledge used in snow?,Yes,random,4,-6.21754264831543,-9.811911582946777,-6.8351500162056515,-9.194304215056555,0.6176073678902219,Yes,True
is used in sponge cakes,a rocking chair,'',Is a rocking chair used in sponge cakes?,No,random,4,-6.982940196990967,-4.491385459899902,-7.600547564881189,-3.8737780920096805,0.6176073678902219,No,True
is used in stews,a bean,'',Is a bean used in stews?,Yes,random,4,-4.119429588317871,-8.24616813659668,-4.737036956208093,-7.628560768706458,0.6176073678902219,Yes,True
is used in supermarkets,a chipmunk,'',Is a chipmunk used in supermarkets?,No,random,4,-5.679405212402344,-7.117393970489502,-6.297012580292566,-6.49978660259928,0.6176073678902219,Yes,False
is used in the kitchen,a bottle,'',Is a bottle used in the kitchen?,Yes,random,4,-4.02970027923584,-7.498497486114502,-4.647307647126062,-6.88089011822428,0.6176073678902219,Yes,True
is used in water sports,a fork,'',Is a fork used in water sports?,No,random,4,-6.6529717445373535,-5.936254501342773,-7.270579112427575,-5.318647133452552,0.6176073678902219,No,True
is used in workshops,a clamp,'',Is a clamp used in workshops?,Yes,random,4,-5.648877143859863,-11.371822357177734,-6.266484511750085,-10.754214989287512,0.6176073678902219,Yes,True
is used manually,a can opener,'',Is a can opener used manually?,Yes,random,4,-6.508711814880371,-9.172430038452148,-7.126319182770593,-8.554822670561926,0.6176073678902219,Yes,True
is used on Christmas pudding,a calf,'',Is a calf used on christmas pudding?,No,random,4,-5.627112865447998,-4.976367950439453,-6.24472023333822,-4.358760582549231,0.6176073678902219,No,True
is used on ice,a sledge,'',Is a sledge used on ice?,Yes,random,4,-6.420440196990967,-8.618284225463867,-7.038047564881189,-8.000676857573644,0.6176073678902219,Yes,True
is used on pavements,a drill,'',Is a drill used on pavements?,Yes,random,4,-6.260858535766602,-5.267519474029541,-6.878465903656823,-4.649912106139319,0.6176073678902219,No,False
is used on rough terrains,an elephant,'',Is an elephant used on rough terrains?,No,random,4,-6.068248748779297,-9.365243911743164,-6.685856116669519,-8.747636543852941,0.6176073678902219,Yes,False
is used to clear garden debris,a mitten,'',Is a mitten used to clear garden debris?,No,random,4,-6.303885459899902,-4.307582378387451,-6.921492827790124,-3.6899750104972293,0.6176073678902219,No,True
is used to clear leaves,a nightingale,'',Is a nightingale used to clear leaves?,No,random,4,-6.080845832824707,-3.1473634243011475,-6.698453200714929,-2.5297560564109256,0.6176073678902219,No,True
is used to conceal,a lizard,'',Is a lizard used to conceal?,No,random,4,-9.492393493652344,-9.495379447937012,-10.110000861542566,-8.877772080046789,0.6176073678902219,No,True
is used to cover the body,a knife,'',Is a knife used to cover the body?,No,random,4,-5.652535915374756,-4.403995513916016,-6.270143283264978,-3.7863881460257938,0.6176073678902219,No,True
is used to cut crops,a scythe,'',Is a scythe used to cut crops?,Yes,random,4,-8.079290390014648,-5.084863185882568,-8.696897757904871,-4.4672558179923465,0.6176073678902219,No,False
is used to cut grass,potato,'',Is potato used to cut grass?,No,random,4,-5.152731418609619,-4.667108535766602,-5.770338786499841,-4.04950116787638,0.6176073678902219,No,True
is used to dig holes,a trowel,'',Is a trowel used to dig holes?,Yes,random,4,-8.85445785522461,-5.027535915374756,-9.472065223114832,-4.409928547484534,0.6176073678902219,No,False
is used to dig holes,a dice,'',Is a dice used to dig holes?,No,random,4,-6.834863185882568,-3.420091152191162,-7.45247055377279,-2.8024837843009403,0.6176073678902219,No,True
is used to dissect,a spade,'',Is a spade used to dissect?,No,random,4,-5.653531551361084,-7.530115604400635,-6.271138919251306,-6.912508236510413,0.6176073678902219,Yes,False
is used to eat food,a fork,'',Is a fork used to eat food?,Yes,random,4,-6.404600143432617,-6.062012195587158,-7.022207511322839,-5.444404827696936,0.6176073678902219,No,False
is used to eat food,an ox,'',Is an ox used to eat food?,No,random,4,-3.9932847023010254,-8.05842113494873,-4.610892070191247,-7.440813767058509,0.6176073678902219,Yes,False
is used to grate cheese,a grater,'',Is a grater used to grate cheese?,Yes,random,4,-5.621822357177734,-9.623071670532227,-6.239429725067956,-9.005464302642004,0.6176073678902219,Yes,True
is used to harvest,a pie,'',Is a pie used to harvest?,No,random,4,-10.42574405670166,-9.181571006774902,-11.043351424591883,-8.56396363888468,0.6176073678902219,No,True
is used to hit nails,a gerbil,'',Is a gerbil used to hit nails?,No,random,4,-6.614618301391602,-3.7152605056762695,-7.232225669281823,-3.0976531377860477,0.6176073678902219,No,True
is used to inhale air,a nose,'',Is a nose used to inhale air?,Yes,random,4,-4.371399879455566,-7.528356075286865,-4.989007247345788,-6.910748707396643,0.6176073678902219,Yes,True
is used to inhale air,a ferry,'',Is a ferry used to inhale air?,No,random,4,-6.080845832824707,-4.12037992477417,-6.698453200714929,-3.502772556883948,0.6176073678902219,No,True
is used to jump,a foot,'',Is a foot used to jump?,Yes,random,4,-5.582353591918945,-4.961377143859863,-6.199960959809167,-4.343769775969641,0.6176073678902219,No,False
is used to loosen bolts,a spanner,'',Is a spanner used to loosen bolts?,Yes,random,4,-8.307266235351562,-11.060173988342285,-8.924873603241785,-10.442566620452062,0.6176073678902219,Yes,True
is used to make a drink,a coffee maker,'',Is a coffee maker used to make a drink?,Yes,random,4,-4.342464923858643,-10.311833381652832,-4.960072291748864,-9.69422601376261,0.6176073678902219,Yes,True
is used to make aspirin,mushroom,'',Is mushroom used to make aspirin?,No,random,4,-4.9150495529174805,-3.1752915382385254,-5.532656920807702,-2.5576841703483035,0.6176073678902219,No,True
is used to make chips,an olive,'',Is an olive used to make chips?,No,random,4,-6.666229724884033,-4.033632755279541,-7.283837092774255,-3.416025387389319,0.6176073678902219,No,True
