property,prefix,Context,Question,Correct Answer,negative_sample_type,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
is violent,a crossbow,'',Is a crossbow violent?,Yes,random,20.0,4,-0.9601140022277832,-0.5855233073234558,0.6729039135610773,-0.20302748588312952,-1.6330179157888605,-0.3824958214403263,No,False,True,True
is warm blooded,a washing machine,'',Is a washing machine warm blooded?,No,random,20.0,1,-3.0615885257720947,-0.06591641902923584,-1.4312029687244268,0.318606756088723,-1.630385557047668,-0.38452317511795886,No,True,False,True
is watched,a television,'',Is a television watched?,Yes,random,20.0,1,-1.249290108680725,-0.3745954930782318,0.38109544836694287,0.009927682039727048,-1.630385557047668,-0.38452317511795886,No,False,True,True
is watched,an oven,'',Is an oven watched?,No,random,20.0,0,-1.7416034936904907,-0.2408098727464676,-0.12385487316087596,0.14775167823148272,-1.6177486205296148,-0.3885615509779503,No,True,False,True
is wheeled,a wheelchair,'',Is a wheelchair wheeled?,Yes,random,20.0,4,-0.542250394821167,-0.9176397919654846,1.0907675209676935,-0.5351439705251584,-1.6330179157888605,-0.3824958214403263,Yes,True,True,True
is white inside,a gorilla,'',Is a gorilla white inside?,No,random,20.0,3,-2.905470371246338,-0.088926762342453,-1.2795622748544528,0.2963561155777868,-1.625908096391885,-0.3852828779202398,No,True,False,True
is wide in middle,a lizard,'',Is a lizard wide in middle?,No,random,20.0,3,-1.6396394968032837,-0.26898470520973206,-0.013731400411398642,0.11629817271050774,-1.625908096391885,-0.3852828779202398,No,True,False,True
is wide in shape,a machete,'',Is a machete wide in shape?,Yes,random,20.0,0,-1.155561923980713,-0.4078103005886078,0.4621866965489019,-0.01924874961065748,-1.6177486205296148,-0.3885615509779503,No,False,True,True
is wide in shape,an accordion,'',Is an accordion wide in shape?,No,random,20.0,1,-1.335163950920105,-0.3335960805416107,0.295221606127563,0.05092709457634814,-1.630385557047668,-0.38452317511795886,No,True,True,False
is worn after bath,a robe,'',Is a robe worn after bath?,Yes,random,20.0,0,-1.1628831624984741,-0.41325172781944275,0.45486545803114065,-0.02469017684149244,-1.6177486205296148,-0.3885615509779503,No,False,True,True
is worn after bath,a chestnut tree,'',Is a chestnut tree worn after bath?,No,random,20.0,0,-1.7568939924240112,-0.2591329514980316,-0.13914537189439646,0.1294285994799187,-1.6177486205296148,-0.3885615509779503,No,True,False,True
is worn at bedtime,a raft,'',Is a raft worn at bedtime?,No,random,20.0,4,-3.061833143234253,-0.06553657352924347,-1.4288152274453925,0.3169592479110828,-1.6330179157888605,-0.3824958214403263,No,True,False,True
is worn by a bride,a zebra,'',Is a zebra worn by a bride?,No,random,20.0,1,-2.374244213104248,-0.12454162538051605,-0.7438586560565801,0.2599815497374428,-1.630385557047668,-0.38452317511795886,No,True,False,True
is worn by goalkeepers,gloves,'',Is gloves worn by goalkeepers?,Yes,random,20.0,2,-0.9284515976905823,-0.5539377331733704,0.6994224925835928,-0.16403261165334176,-1.627874090274175,-0.3899051215200286,No,False,True,True
is worn by goalkeepers,a gown,'',Is a gown worn by goalkeepers?,No,random,20.0,3,-2.2491438388824463,-0.13039825856685638,-0.6232357424905612,0.2548846193533834,-1.625908096391885,-0.3852828779202398,No,True,False,True
is worn by humans,a gown,'',Is a gown worn by humans?,Yes,random,20.0,3,-1.3270760774612427,-0.33144956827163696,0.2988320189306424,0.053833309648602834,-1.625908096391885,-0.3852828779202398,No,False,True,True
is worn by humans,leek,'',Is leek worn by humans?,No,random,20.0,4,-2.4991955757141113,-0.11673270165920258,-0.8661776599252509,0.2657631197811237,-1.6330179157888605,-0.3824958214403263,No,True,False,True
is worn by laborers,gloves,'',Is gloves worn by laborers?,Yes,random,20.0,1,-0.7917847633361816,-0.667250394821167,0.8386007937114863,-0.28272721970320813,-1.630385557047668,-0.38452317511795886,No,False,True,True
is worn by motorcyclists,a daffodil,'',Is a daffodil worn by motorcyclists?,No,random,20.0,0,-2.59317946434021,-0.09832589328289032,-0.9754308438105952,0.29023565769506,-1.6177486205296148,-0.3885615509779503,No,True,False,True
is worn by nuns,a veil,'',Is a veil worn by nuns?,Yes,random,20.0,3,-0.9130846261978149,-0.5385550260543823,0.7128234701940701,-0.15327214813414253,-1.625908096391885,-0.3852828779202398,No,False,True,True
is worn in bed,a dressing gown,'',Is a dressing gown worn in bed?,Yes,random,20.0,2,-0.9913378953933716,-0.49371251463890076,0.6365361948808035,-0.10380739311887216,-1.627874090274175,-0.3899051215200286,No,False,True,True
is worn in the kitchen,an apron,'',Is an apron worn in the kitchen?,Yes,random,20.0,3,-0.5930401086807251,-0.8434039950370789,1.03286798771116,-0.45812111711683906,-1.625908096391885,-0.3852828779202398,Yes,True,True,True
is worn in winter,gloves,'',Is gloves worn in winter?,Yes,random,20.0,3,-0.6745501160621643,-0.8000343441963196,0.9513579803297207,-0.4147514662760798,-1.625908096391885,-0.3852828779202398,Yes,True,True,True
is worn like a shoe,a rollerskate,'',Is a rollerskate worn like a shoe?,Yes,random,20.0,0,-1.522312045097351,-0.2709367573261261,0.09543657543226369,0.11762479365182421,-1.6177486205296148,-0.3885615509779503,No,False,False,False
is worn like a shoe,a sweater,'',Is a sweater worn like a shoe?,No,random,20.0,3,-2.952357530593872,-0.0728069320321083,-1.326449434201987,0.3124759458881315,-1.625908096391885,-0.3852828779202398,No,True,False,True
is worn on breasts,a chair,'',Is a chair worn on breasts?,No,random,20.0,4,-2.952404022216797,-0.0831199362874031,-1.3193861064279364,0.2993758851529232,-1.6330179157888605,-0.3824958214403263,No,True,False,True
is worn on clothes,a jacket,'',Is a jacket worn on clothes?,Yes,random,20.0,2,-1.1553096771240234,-0.40374496579170227,0.47256441315015163,-0.013839844271673674,-1.627874090274175,-0.3899051215200286,No,False,True,True
is worn on hands,a poppy,'',Is a poppy worn on hands?,No,random,20.0,1,-1.9287830591201782,-0.182100310921669,-0.29839750207251026,0.20242286419628985,-1.630385557047668,-0.38452317511795886,No,True,False,True
is worn on head,a veil,'',Is a veil worn on head?,Yes,random,20.0,1,-1.6240297555923462,-0.2513253390789032,0.0063558014553217745,0.13319783603905566,-1.630385557047668,-0.38452317511795886,No,False,False,False
is worn on head,an emu,'',Is an emu worn on head?,No,random,20.0,4,-2.9053666591644287,-0.08591009676456451,-1.2723487433755682,0.2965857246757618,-1.6330179157888605,-0.3824958214403263,No,True,False,True
is worn on the face,a veil,'',Is a veil worn on the face?,Yes,random,20.0,0,-1.5226140022277832,-0.2690781056880951,0.09513461830183156,0.11948344528985522,-1.6177486205296148,-0.3885615509779503,No,False,False,False
is worn on the face,an ostrich,'',Is an ostrich worn on the face?,No,random,20.0,1,-2.952404022216797,-0.07965335249900818,-1.322018465169129,0.3048698226189507,-1.630385557047668,-0.38452317511795886,No,True,False,True
is worn on the hand,a whale,'',Is a whale worn on the hand?,No,random,20.0,3,-3.0616438388824463,-0.06835651397705078,-1.4357357424905612,0.316926363943189,-1.625908096391885,-0.3852828779202398,No,True,False,True
is worn on the legs,butter,'',Is butter worn on the legs?,No,random,20.0,0,-3.077488660812378,-0.07239324599504471,-1.4597400402827632,0.3161683049829056,-1.6177486205296148,-0.3885615509779503,No,True,False,True
is worn on the lower half of the body,a skirt,'',Is a skirt worn on the lower half of the body?,Yes,random,20.0,4,-0.5929455161094666,-0.8433057069778442,1.040072399679394,-0.46080988553751795,-1.6330179157888605,-0.3824958214403263,Yes,True,True,True
is worn on upper body,a fork,'',Is a fork worn on upper body?,No,random,20.0,4,-1.530470371246338,-0.27877846360206604,0.10254754454252257,0.10371735783826025,-1.6330179157888605,-0.3824958214403263,No,True,False,True
is worn outdoors,a parka,'',Is a parka worn outdoors?,Yes,random,20.0,4,-0.6554942727088928,-0.7808325886726379,0.9775236430799676,-0.39833676723231165,-1.6330179157888605,-0.3824958214403263,Yes,True,True,True
is worn to interviews,a shirt,'',Is a shirt worn to interviews?,Yes,random,20.0,2,-0.6751221418380737,-0.8004283308982849,0.9527519484361013,-0.4105232093782563,-1.627874090274175,-0.3899051215200286,Yes,True,True,True
is worn to interviews,a harmonica,'',Is a harmonica worn to interviews?,No,random,20.0,3,-2.4992902278900146,-0.1255715787410736,-0.8733821314981296,0.2597112991791662,-1.625908096391885,-0.3852828779202398,No,True,False,True
is worn under shoes,a turkey,'',Is a turkey worn under shoes?,No,random,20.0,0,-3.921131134033203,-0.04204497113823891,-2.303382513503588,0.3465165798397114,-1.6177486205296148,-0.3885615509779503,No,True,False,True
is worn under trousers,a knicker,'',Is a knicker worn under trousers?,Yes,random,20.0,4,-0.9952408075332642,-0.49560773372650146,0.6377771082555963,-0.11311191228617518,-1.6330179157888605,-0.3824958214403263,No,False,True,True
is worn when cold,a caterpillar,'',Is a caterpillar worn when cold?,No,random,20.0,4,-1.9365885257720947,-0.1869470179080963,-0.30357060998323426,0.19554880353222998,-1.6330179157888605,-0.3824958214403263,No,True,False,True
is worn with a suit,a shirt,'',Is a shirt worn with a suit?,Yes,random,20.0,0,-0.9327408075332642,-0.5581648349761963,0.6850078129963506,-0.16960328399824598,-1.6177486205296148,-0.3885615509779503,No,False,True,True
is worn with a suit,a sock,'',Is a sock worn with a suit?,No,random,20.0,3,-1.5382767915725708,-0.2866482734680176,0.08763130481931425,0.09863460445222222,-1.625908096391885,-0.3852828779202398,No,True,False,True
is worn with flippers,a gun,'',Is a gun worn with flippers?,No,random,20.0,2,-2.3744113445281982,-0.1314982771873474,-0.7465372542540232,0.2584068443326812,-1.627874090274175,-0.3899051215200286,No,True,False,True
is zesty,lime,'',Is lime zesty?,Yes,random,20.0,0,-0.8037248849868774,-0.6792032718658447,0.8140237355427373,-0.2906417208878944,-1.6177486205296148,-0.3885615509779503,No,False,True,True
keeps food cool,a refrigerator,'',Does a refrigerator keep food cool?,Yes,random,20.0,0,-0.1506151407957077,-2.0309040546417236,1.467133479733907,-1.6423425036637733,-1.6177486205296148,-0.3885615509779503,Yes,True,True,True
keeps hands warm,gloves,'',Does gloves keep hands warm?,Yes,random,20.0,4,-0.6746246218681335,-0.8001620173454285,0.9583932939207269,-0.4176661959051022,-1.6330179157888605,-0.3824958214403263,Yes,True,True,True
keeps hands warm,a seagull,'',Does a seagull keep hands warm?,No,random,20.0,2,-2.3900270462036133,-0.14225749671459198,-0.7621529559294382,0.24764762480543662,-1.627874090274175,-0.3899051215200286,No,True,False,True
keeps its eggs warm by its foot,a toe,'',Does a toe keep its eggs warm by its foot?,No,random,20.0,2,-1.7335830926895142,-0.2368520349264145,-0.10570900241533909,0.1530530865936141,-1.627874090274175,-0.3899051215200286,No,True,False,True
keeps legs warm,an eel,'',Does an eel keep legs warm?,No,random,20.0,3,-2.624373435974121,-0.1173427626490593,-0.998465339582236,0.2679401152711805,-1.625908096391885,-0.3852828779202398,No,True,False,True
lays larva,a housefly,'',Does a housefly lay larva?,Yes,random,20.0,3,-2.139807939529419,-0.14703401923179626,-0.5138998431375339,0.23824885868844353,-1.625908096391885,-0.3852828779202398,No,False,False,False
lays larva,a cake,'',Does a cake lay larva?,No,random,20.0,2,-2.858795642852783,-0.1061360090970993,-1.2309215525786081,0.2837691124229293,-1.627874090274175,-0.3899051215200286,No,True,False,True
likes flowers,a bee,'',Does a bee like flowers?,Yes,random,20.0,2,-0.8468486666679382,-0.7222864031791687,0.7810254236062368,-0.3323812816591401,-1.627874090274175,-0.3899051215200286,No,False,True,True
likes flowers,a leopard,'',Does a leopard like flowers?,No,random,20.0,0,-2.0929200649261475,-0.2153908908367157,-0.4751714443965327,0.1731706601412346,-1.6177486205296148,-0.3885615509779503,No,True,False,True
likes to chase strings,a cat,'',Does a cat like to chase strings?,Yes,random,20.0,2,-0.8234049081802368,-0.6987830400466919,0.8044691820939383,-0.3088779185266633,-1.627874090274175,-0.3899051215200286,No,False,True,True
lives in Antarctica,a penguin,'',Does a penguin live in antarctica?,Yes,random,20.0,2,-0.6587393879890442,-0.7843486666679382,0.9691347022851309,-0.39444354514790964,-1.627874090274175,-0.3899051215200286,Yes,True,True,True
lives in a huddle,a penguin,'',Does a penguin live in a huddle?,Yes,random,20.0,4,-0.9990885853767395,-0.5034164190292358,0.633929330412121,-0.12092059758890955,-1.6330179157888605,-0.3824958214403263,No,False,True,True
lives in a mound,a termite,'',Does a termite live in a mound?,Yes,random,20.0,1,-0.9913378953933716,-0.4937383830547333,0.6390476616542964,-0.10921520793677442,-1.630385557047668,-0.38452317511795886,No,False,True,True
lives in burrows,a rabbit,'',Does a rabbit live in burrows?,Yes,random,20.0,0,-0.9912248849868774,-0.4935908615589142,0.6265237355427373,-0.10502931058096387,-1.6177486205296148,-0.3885615509779503,No,False,True,True
lives in colonies,a termite,'',Does a termite live in colonies?,Yes,random,20.0,1,-0.4424980878829956,-1.0698784589767456,1.1878874691646724,-0.6853552838587867,-1.630385557047668,-0.38452317511795886,Yes,True,True,True
lives in colonies,an arrow,'',Does an arrow live in colonies?,No,random,20.0,1,-2.952307939529419,-0.0771995559334755,-1.321922382481751,0.30732361918448337,-1.630385557047668,-0.38452317511795886,No,True,False,True
lives in deep waters,broccoli,'',Does broccoli live in deep waters?,No,random,20.0,4,-2.6086761951446533,-0.10847600549459457,-0.9756582793557929,0.2740198159457317,-1.6330179157888605,-0.3824958214403263,No,True,False,True
lives in shoals,a mackerel,'',Does a mackerel live in shoals?,Yes,random,20.0,4,-1.163324236869812,-0.4175960421562195,0.46969367891904845,-0.03510022071589319,-1.6330179157888605,-0.3824958214403263,No,False,True,True
lives in shoals,a rolling pin,'',Does a rolling pin live in shoals?,No,random,20.0,4,-2.5462582111358643,-0.16664236783981323,-0.9132402953470038,0.21585345360051306,-1.6330179157888605,-0.3824958214403263,No,True,False,True
lives on the ground,a cricket,'',Does a cricket live on the ground?,Yes,random,20.0,2,-1.631704568862915,-0.25526732206344604,-0.0038304785887399717,0.13463779945658255,-1.627874090274175,-0.3899051215200286,No,False,False,False
lives under water,a clam,'',Does a clam live under water?,Yes,random,20.0,1,-0.7138150334358215,-0.7143422365188599,0.9165705236118464,-0.329819061400901,-1.630385557047668,-0.38452317511795886,Yes,True,True,True
looks like a ruler,coffee,'',Does coffee look like a ruler?,No,random,20.0,4,-2.061744213104248,-0.18999776244163513,-0.4287262973153876,0.19249805899869116,-1.6330179157888605,-0.3824958214403263,No,True,False,True
looks like a small cabbage,a brussels sprout,'',Does a brussels sprout look like a small cabbage?,Yes,random,20.0,3,-0.928783118724823,-0.5542860627174377,0.697124977667062,-0.16900318479719795,-1.625908096391885,-0.3852828779202398,No,False,True,True
makes a bellowing sound,a hammer,'',Does a hammer make a bellowing sound?,No,random,20.0,2,-2.2803666591644287,-0.15088164806365967,-0.6524925688902536,0.23902347345636893,-1.627874090274175,-0.3899051215200286,No,True,False,True
makes a buzzing sound,a housefly,'',Does a housefly make a buzzing sound?,Yes,random,20.0,1,-0.9131439328193665,-0.5386672616004944,0.7172416242283015,-0.15414408648253553,-1.630385557047668,-0.38452317511795886,No,False,True,True
makes a buzzing sound,tomato,'',Does tomato make a buzzing sound?,No,random,20.0,0,-2.0615885257720947,-0.18313716351985931,-0.44383990524247996,0.205424387458091,-1.6177486205296148,-0.3885615509779503,No,True,False,True
makes a cooing sound,a pigeon,'',Does a pigeon make a cooing sound?,Yes,random,20.0,0,-0.7842966318130493,-0.6597625613212585,0.8334519887165655,-0.27120101034330824,-1.6177486205296148,-0.3885615509779503,No,False,True,True
