property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
is luxurious,butter,'',Is butter luxurious?,No,random,3,-2.0866031646728516,-4.245082378387451,-2.4021337884433924,-3.9295517546169103,0.31553062377054086,Yes,False
is made by bakers,bread,'',Is bread made by bakers?,Yes,random,3,-0.7689938545227051,-3.449233055114746,-1.084524478293246,-3.1337024313442052,0.31553062377054086,Yes,True
is made by boiling fruit,jam,'',Is jam made by boiling fruit?,Yes,random,3,-1.7856541872024536,-3.1780428886413574,-2.1011848109729945,-2.8625122648708166,0.31553062377054086,Yes,True
is made by boiling fruit,a mug,'',Is a mug made by boiling fruit?,No,random,3,-3.009216070175171,-1.1953996419906616,-3.3247466939457118,-0.8798690182201208,0.31553062377054086,No,True
is made from grapes,wine,'',Is wine made from grapes?,Yes,random,3,-1.1582708358764648,-3.558159112930298,-1.4738014596470057,-3.242628489159757,0.31553062377054086,Yes,True
is made from grapes,a bus,'',Is a bus made from grapes?,No,random,3,-3.6084954738616943,-0.3723393380641937,-3.924026097632235,-0.05680871429365286,0.31553062377054086,No,True
is made from sugarcane,a swing,'',Is a swing made from sugarcane?,No,random,3,-2.687819480895996,-1.406569480895996,-3.003350104666537,-1.0910388571254552,0.31553062377054086,No,True
is made in a mill,a soup,'',Is a soup made in a mill?,No,random,3,-2.6665589809417725,-1.5739824771881104,-2.9820896047123133,-1.2584518534175695,0.31553062377054086,No,True
is made of alcohol,brandy,'',Is brandy made of alcohol?,Yes,random,3,-2.3397645950317383,-4.446211814880371,-2.655295218802279,-4.13068119110983,0.31553062377054086,Yes,True
is made of alcohol,a moose,'',Is a moose made of alcohol?,No,random,3,-3.277535915374756,-0.3167957067489624,-3.5930665391452967,-0.001265082978421539,0.31553062377054086,No,True
is made of blood vessels,a heart,'',Is a heart made of blood vessels?,Yes,random,3,-3.650357723236084,-1.2312792539596558,-3.965888347006625,-0.9157486301891149,0.31553062377054086,No,False
is made of calcium carbonate,a scallop,'',Is a scallop made of calcium carbonate?,Yes,random,3,-2.5107080936431885,-2.215362310409546,-2.8262387174137293,-1.899831686639005,0.31553062377054086,No,False
is made of churned milk,butter,'',Is butter made of churned milk?,Yes,random,3,-2.0607991218566895,-1.942927598953247,-2.3763297456272303,-1.6273969751827062,0.31553062377054086,No,False
is made of connective tissue,a thumb,'',Is a thumb made of connective tissue?,Yes,random,3,-2.330967664718628,-2.1851043701171875,-2.646498288489169,-1.8695737463466466,0.31553062377054086,No,False
is made of elastic,a belt,'',Is a belt made of elastic?,Yes,random,3,-1.9400190114974976,-2.1429390907287598,-2.2555496352680384,-1.827408466958219,0.31553062377054086,No,False
is made of elastic,a spoon,'',Is a spoon made of elastic?,No,random,3,-2.4734976291656494,-1.5275771617889404,-2.7890282529361903,-1.2120465380183996,0.31553062377054086,No,True
is made of fermented grain,a caterpillar,'',Is a caterpillar made of fermented grain?,No,random,3,-3.2717928886413574,-1.0455909967422485,-3.5873235124118983,-0.7300603729717077,0.31553062377054086,No,True
is made of fermented milk,yoghurt,'',Is yoghurt made of fermented milk?,Yes,random,3,-1.0904285907745361,-3.8973634243011475,-1.405959214545077,-3.5818328005306066,0.31553062377054086,Yes,True
is made of fibres,a heart,'',Is a heart made of fibres?,Yes,random,3,-2.2560195922851562,-2.3813138008117676,-2.571550216055697,-2.0657831770412267,0.31553062377054086,No,False
is made of flesh,a barrel,'',Is a barrel made of flesh?,No,random,3,-3.9849300384521484,-2.91438627243042,-4.300460662222689,-2.598855648659879,0.31553062377054086,No,True
is made of fruit and sugar,jelly,'',Is jelly made of fruit and sugar?,Yes,random,3,-2.219069480895996,-3.2824902534484863,-2.534600104666537,-2.9669596296779455,0.31553062377054086,Yes,True
is made of fruit and sugar,a wolf,'',Is a wolf made of fruit and sugar?,No,random,3,-3.222058057785034,-1.4257439374923706,-3.537588681555575,-1.1102133137218297,0.31553062377054086,No,True
is made of grapes,wine,'',Is wine made of grapes?,Yes,random,3,-1.4317532777786255,-3.495659112930298,-1.7472839015491664,-3.180128489159757,0.31553062377054086,Yes,True
is made of grapes,a shovel,'',Is a shovel made of grapes?,No,random,3,-4.524322032928467,-1.227338433265686,-4.839852656699008,-0.9118078094951452,0.31553062377054086,No,True
is made of ground grain,flour,'',Is flour made of ground grain?,Yes,random,3,-0.9998373985290527,-4.29918909072876,-1.3153680222995936,-3.983658466958219,0.31553062377054086,Yes,True
is made of iron,a dice,'',Is a dice made of iron?,No,random,3,-2.971268892288208,-1.3007439374923706,-3.286799516058749,-0.9852133137218297,0.31553062377054086,No,True
is made of juniper berries,gin,'',Is gin made of juniper berries?,Yes,random,3,-1.0057487487792969,-4.782749652862549,-1.3212793725498377,-4.467219029092008,0.31553062377054086,Yes,True
is made of keratin,a dishwasher,'',Is a dishwasher made of keratin?,No,random,3,-3.8363771438598633,-1.0381253957748413,-4.151907767630404,-0.7225947720043004,0.31553062377054086,No,True
is made of malt,whiskey,'',Is whiskey made of malt?,Yes,random,3,-2.794903516769409,-3.1591696739196777,-3.11043414053995,-2.843639050149137,0.31553062377054086,No,False
is made of minerals,radish,'',Is radish made of minerals?,No,random,3,-2.7766482830047607,-2.2281477451324463,-3.0921789067753016,-1.9126171213619054,0.31553062377054086,No,True
is made of muscles,an arm,'',Is an arm made of muscles?,Yes,random,4,-1.0433791875839233,-2.6780428886413574,-1.3309819201007485,-2.3904401561245323,0.2876027325168251,Yes,True
is made of muscles,a club,'',Is a club made of muscles?,No,random,4,-2.5029196739196777,-1.501679539680481,-2.790522406436503,-1.2140768071636558,0.2876027325168251,No,True
is made of neoprene,a wetsuit,'',Is a wetsuit made of neoprene?,Yes,random,4,-0.7351129651069641,-6.5100626945495605,-1.0227156976237892,-6.222459962032735,0.2876027325168251,Yes,True
is made of neoprene,butter,'',Is butter made of neoprene?,No,random,4,-4.489618301391602,-1.8871291875839233,-4.777221033908427,-1.5995264550670982,0.2876027325168251,No,True
is made of sheer fabric,a veil,'',Is a veil made of sheer fabric?,Yes,random,4,-1.8939917087554932,-3.375786781311035,-2.1815944412723183,-3.08818404879421,0.2876027325168251,Yes,True
is made of small parts,a chandelier,'',Is a chandelier made of small parts?,Yes,random,4,-0.8734857439994812,-3.7450826168060303,-1.1610884765163063,-3.457479884289205,0.2876027325168251,Yes,True
is made of stretchy material,a leotard,'',Is a leotard made of stretchy material?,Yes,random,4,-0.870964765548706,-4.6416401863098145,-1.1585674980655312,-4.354037453792989,0.2876027325168251,Yes,True
is made of tissue,a buggy,'',Is a buggy made of tissue?,No,random,4,-2.988952159881592,-1.4131253957748413,-3.276554892398417,-1.1255226632580162,0.2876027325168251,No,True
is made of two slices of bread,a sandwich,'',Is a sandwich made of two slices of bread?,Yes,random,4,-2.778169870376587,-2.7009055614471436,-3.065772602893412,-2.4133028289303184,0.2876027325168251,No,False
is made using flour,bread,'',Is bread made using flour?,Yes,random,4,-0.7364853024482727,-4.089542388916016,-1.0240880349650978,-3.8019396563991905,0.2876027325168251,Yes,True
is made with jelly mix,pumpkin,'',Is pumpkin made with jelly mix?,No,random,4,-4.139710903167725,-3.154003858566284,-4.42731363568455,-2.866401126049459,0.2876027325168251,No,True
is manmade,a jacket,'',Is a jacket manmade?,Yes,random,4,-1.9328984022140503,-3.0756001472473145,-2.2205011347308754,-2.7879974147304893,0.2876027325168251,Yes,True
is manned by a crew,a ship,'',Is a ship manned by a crew?,Yes,random,4,-1.2350959777832031,-3.229222059249878,-1.5226987103000282,-2.941619326733053,0.2876027325168251,Yes,True
is modern,a blender,'',Is a blender modern?,Yes,random,4,-1.7785996198654175,-2.8835885524749756,-2.0662023523822426,-2.5959858199581505,0.2876027325168251,Yes,True
is moveable,a lorry,'',Is a lorry moveable?,Yes,random,4,-1.2933791875839233,-2.334582567214966,-1.5809819201007485,-2.0469798346981407,0.2876027325168251,Yes,True
is not flammable,a tambourine,'',Is a tambourine not flammable?,No,random,4,-2.551452159881592,-2.568216323852539,-2.839054892398417,-2.280613591335714,0.2876027325168251,No,True
is often eaten for breakfast,a heart,'',Is a heart often eaten for breakfast?,No,random,4,-3.7247695922851562,-1.4382867813110352,-4.012372324801982,-1.15068404879421,0.2876027325168251,No,True
is often eaten with cream,earmuffs,'',Is earmuffs often eaten with cream?,No,random,4,-2.6801271438598633,-1.6321436166763306,-2.9677298763766884,-1.3445408841595055,0.2876027325168251,No,True
is often sold by kids,lemonade,'',Is lemonade often sold by kids?,Yes,random,4,-1.4244942665100098,-4.462240695953369,-1.7120969990268349,-4.174637963436544,0.2876027325168251,Yes,True
is on Christmas cards,a robin,'',Is a robin on christmas cards?,Yes,random,4,-2.2936582565307617,-3.3842623233795166,-2.581260989047587,-3.0966595908626915,0.2876027325168251,Yes,True
is on the foot,kiwi,'',Is kiwi on the foot?,No,random,4,-3.326153516769409,-3.5925776958465576,-3.6137562492862343,-3.3049749633297325,0.2876027325168251,No,True
is operated by humans,an oil tanker,'',Is an oil tanker operated by humans?,Yes,random,4,-1.33340322971344,-1.9281967878341675,-1.621005962230265,-1.6405940553173424,0.2876027325168251,Yes,True
is operated by humans,a sink,'',Is a sink operated by humans?,No,random,4,-1.75848388671875,-2.112873077392578,-2.046086619235575,-1.825270344875753,0.2876027325168251,No,True
is operated by sailors,a boat,'',Is a boat operated by sailors?,Yes,random,4,-0.8053531050682068,-4.183421611785889,-1.092955837585032,-3.8958188792690636,0.2876027325168251,Yes,True
is operated by sailors,a swimsuit,'',Is a swimsuit operated by sailors?,No,random,4,-2.8866426944732666,-0.8197753429412842,-3.1742454269900917,-0.5321726104244591,0.2876027325168251,No,True
is ornamental,a typewriter,'',Is a typewriter ornamental?,No,random,4,-2.5415589809417725,-2.4489824771881104,-2.8291617134585976,-2.1613797446712852,0.2876027325168251,No,True
is part of a suit,a jacket,'',Is a jacket part of a suit?,Yes,random,4,-3.314605712890625,-3.333040237426758,-3.60220844540745,-3.0454375049099327,0.2876027325168251,No,False
is part of the circulatory system,a dog,'',Is a dog part of the circulatory system?,No,random,4,-3.6473634243011475,-0.9521195888519287,-3.9349661568179726,-0.6645168563351036,0.2876027325168251,No,True
is peaty,a belt,'',Is a belt peaty?,No,random,4,-2.548769235610962,-3.755080461502075,-2.836371968127787,-3.46747772898525,0.2876027325168251,Yes,False
is perishable,cabbage,'',Is cabbage perishable?,Yes,random,4,-1.6089657545089722,-4.0791401863098145,-1.8965684870257973,-3.7915374537929893,0.2876027325168251,Yes,True
is perishable,a salmon,'',Is a salmon perishable?,No,random,4,-1.5152157545089722,-4.609930038452148,-1.8028184870257973,-4.322327305935323,0.2876027325168251,Yes,False
is pickled,cucumber,'',Is cucumber pickled?,Yes,random,4,-2.9858365058898926,-3.11249041557312,-3.2734392384067177,-2.824887683056295,0.2876027325168251,No,False
is pickled,a ferry,'',Is a ferry pickled?,No,random,4,-3.1807847023010254,-1.7825021743774414,-3.4683874348178505,-1.4948994418606163,0.2876027325168251,No,True
is pink when cooked,a prawn,'',Is a prawn pink when cooked?,Yes,random,4,-5.4295244216918945,-4.787773609161377,-5.71712715420872,-4.500170876644551,0.2876027325168251,No,False
is pink when cooked,a sardine,'',Is a sardine pink when cooked?,No,random,4,-4.4475626945495605,-4.172430038452148,-4.735165427066386,-3.8848273059353233,0.2876027325168251,No,True
is planted,a tulip,'',Is a tulip planted?,Yes,random,4,-2.0591177940368652,-2.716632127761841,-2.3467205265536903,-2.4290293952450157,0.2876027325168251,Yes,True
is played by a saxophonist,a saxophone,'',Is a saxophone played by a saxophonist?,Yes,random,4,-0.8208659291267395,-3.8700826168060303,-1.1084686616435646,-3.582479884289205,0.2876027325168251,Yes,True
is played by a violinist,flour,'',Is flour played by a violinist?,No,random,4,-3.695399522781372,-1.3219127655029297,-3.983002255298197,-1.0343100329861046,0.2876027325168251,No,True
is played by an organist,a robe,'',Is a robe played by an organist?,No,random,4,-3.9294052124023438,-0.8632776737213135,-4.217007944919169,-0.5756749412044884,0.2876027325168251,No,True
is played by cellists,a cello,'',Is a cello played by cellists?,Yes,random,4,-0.6599322557449341,-4.487490653991699,-0.9475349882617592,-4.199887921474874,0.2876027325168251,Yes,True
is played by cellists,a peeler,'',Is a peeler played by cellists?,No,random,4,-2.033651828765869,-0.9857906103134155,-2.3212545612826943,-0.6981878777965904,0.2876027325168251,No,True
is played by music bands,grape,'',Is grape played by music bands?,No,random,4,-3.060253858566284,-1.9045490026474,-3.3478565910831093,-1.6169462701305748,0.2876027325168251,No,True
is played by musicians,a guitar,'',Is a guitar played by musicians?,Yes,random,4,-0.5621546506881714,-4.0572662353515625,-0.8497573832049965,-3.7696635028347374,0.2876027325168251,Yes,True
is played by people in kilts,a bagpipe,'',Is a bagpipe played by people in kilts?,Yes,random,4,-1.2633638381958008,-3.6056907176971436,-1.550966570712626,-3.3180879851803184,0.2876027325168251,Yes,True
is played by pressing keys,a harpsichord,'',Is a harpsichord played by pressing keys?,Yes,random,4,-0.8784615397453308,-3.7625293731689453,-1.166064272262156,-3.47492664065212,0.2876027325168251,Yes,True
is played in brass bands,a tuba,'',Is a tuba played in brass bands?,Yes,random,4,-0.6908951997756958,-4.444775581359863,-0.9784979322925209,-4.157172848843038,0.2876027325168251,Yes,True
is played sitting down,a piano,'',Is a piano played sitting down?,Yes,random,4,-1.5353001356124878,-4.021792888641357,-1.822902868129313,-3.7341901561245323,0.2876027325168251,Yes,True
is played with,a ball,'',Is a ball played with?,Yes,random,4,-1.5782052278518677,-3.8544580936431885,-1.8658079603686928,-3.5668553611263634,0.2876027325168251,Yes,True
is played with a bow,sugar,'',Is sugar played with a bow?,No,random,4,-3.6163854598999023,-2.432100534439087,-3.9039881924167275,-2.144497801922262,0.2876027325168251,No,True
is played with a pick,a guitar,'',Is a guitar played with a pick?,Yes,random,4,-2.216503858566284,-4.173336505889893,-2.5041065910831093,-3.8857337733730675,0.2876027325168251,Yes,True
is played with hands,a frisbee,'',Is a frisbee played with hands?,Yes,random,4,-2.462440252304077,-1.956493854522705,-2.7500429848209023,-1.66889112200588,0.2876027325168251,No,False
is played with hands,a deckchair,'',Is a deckchair played with hands?,No,random,4,-2.5984976291656494,-1.6992723941802979,-2.8861003616824745,-1.4116696616634727,0.2876027325168251,No,True
is popular in country music,a banjo,'',Is a banjo popular in country music?,Yes,random,4,-0.6870352625846863,-5.564901828765869,-0.9746379951015114,-5.277299096249044,0.2876027325168251,Yes,True
is pork,a rollerskate,'',Is a rollerskate pork?,No,random,4,-3.4747695922851562,-1.6387571096420288,-3.7623723248019814,-1.3511543771252037,0.2876027325168251,No,True
is portable,a violin,'',Is a violin portable?,Yes,random,4,-0.9211521148681641,-4.450029373168945,-1.2087548473849892,-4.16242664065212,0.2876027325168251,Yes,True
is powered by air,an owl,'',Is an owl powered by air?,No,random,4,-1.4200071096420288,-1.4836397171020508,-1.707609842158854,-1.1960369845852257,0.2876027325168251,No,True
is pressurised,a currant,'',Is a currant pressurised?,No,random,4,-2.7906477451324463,-1.7816208600997925,-3.0782504776492714,-1.4940181275829674,0.2876027325168251,No,True
is preyed on by lions,a zebra,'',Is a zebra preyed on by lions?,Yes,random,4,-0.6177794933319092,-5.164254665374756,-0.9053822258487343,-4.87665193285793,0.2876027325168251,Yes,True
is preyed on by lions,ham,'',Is ham preyed on by lions?,No,random,4,-1.870964765548706,-2.7875638008117676,-2.158567498065531,-2.4999610682949425,0.2876027325168251,Yes,False
is prickly,pineapple,'',Is pineapple prickly?,Yes,random,4,-3.0474300384521484,-2.612873077392578,-3.3350327709689735,-2.325270344875753,0.2876027325168251,No,False
is produced by distilling wine,brandy,'',Is brandy produced by distilling wine?,Yes,random,4,-1.2507867813110352,-2.3599300384521484,-1.5383895138278603,-2.0723273059353233,0.2876027325168251,Yes,True
